Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2013,per 100000 population,Pavlodar,Population of rural areas,,,,,,1.31
2014,per 100000 population,Pavlodar,Population of rural areas,,,,,,3.09
2015,per 100000 population,Pavlodar,Population of rural areas,,,,,,1.78
2016,per 100000 population,Pavlodar,Population of rural areas,,,,,,2.69
2017,per 100000 population,Pavlodar,Population of rural areas,,,,,,0.45
2018,per 100000 population,Pavlodar,Population of rural areas,,,,,,0.45
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,1.7
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,2.59
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,2.33
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,4.44
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,3.62
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,3.7
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,3.78
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,4.18
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,,,,,5.59
2018,per 100000 population,Turkistan,Population of rural areas,,,,,,2.58
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,7.77
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,6.99
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,7.23
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,5.04
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,4.21
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,4.61
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,3.6
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,4.04
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,,,,,,4.31
2010,per 100000 population,,,Male,,,,,10.6
2011,per 100000 population,,,Male,,,,,8.74
2012,per 100000 population,,,Male,,,,,8.86
2013,per 100000 population,,,Male,,,,,6.87
2014,per 100000 population,,,Male,,,,,6.29
2015,per 100000 population,,,Male,,,,,5.25
2016,per 100000 population,,,Male,,,,,4.43
2017,per 100000 population,,,Male,,,,,4.08
2018,per 100000 population,,,Male,,,,,3.89
2010,per 100000 population,Akmola,,Male,,,,,16.7
2011,per 100000 population,Akmola,,Male,,,,,15.0
2012,per 100000 population,Akmola,,Male,,,,,13.0
2013,per 100000 population,Akmola,,Male,,,,,9.31
2014,per 100000 population,Akmola,,Male,,,,,12.7
2015,per 100000 population,Akmola,,Male,,,,,11.2
2016,per 100000 population,Akmola,,Male,,,,,10.1
2017,per 100000 population,Akmola,,Male,,,,,8.13
2018,per 100000 population,Akmola,,Male,,,,,9.49
2010,per 100000 population,Aktobe,,Male,,,,,5.12
2011,per 100000 population,Aktobe,,Male,,,,,3.19
2012,per 100000 population,Aktobe,,Male,,,,,5.51
2013,per 100000 population,Aktobe,,Male,,,,,4.14
2014,per 100000 population,Aktobe,,Male,,,,,3.81
2015,per 100000 population,Aktobe,,Male,,,,,2.75
2016,per 100000 population,Aktobe,,Male,,,,,3.45
2017,per 100000 population,Aktobe,,Male,,,,,4.61
2018,per 100000 population,Aktobe,,Male,,,,,3.11
2010,per 100000 population,Almaty,,Male,,,,,10.1
2011,per 100000 population,Almaty,,Male,,,,,8.94
2012,per 100000 population,Almaty,,Male,,,,,8.34
2013,per 100000 population,Almaty,,Male,,,,,5.59
2014,per 100000 population,Almaty,,Male,,,,,5.21
2015,per 100000 population,Almaty,,Male,,,,,7.14
2016,per 100000 population,Almaty,,Male,,,,,5.99
2017,per 100000 population,Almaty,,Male,,,,,5.36
2018,per 100000 population,Almaty,,Male,,,,,4.38
2010,per 100000 population,Atyrau,,Male,,,,,4.66
2011,per 100000 population,Atyrau,,Male,,,,,5.7
2012,per 100000 population,Atyrau,,Male,,,,,4.46
2013,per 100000 population,Atyrau,,Male,,,,,3.27
2014,per 100000 population,Atyrau,,Male,,,,,3.55
2015,per 100000 population,Atyrau,,Male,,,,,1.04
2016,per 100000 population,Atyrau,,Male,,,,,2.71
2017,per 100000 population,Atyrau,,Male,,,,,1.65
2018,per 100000 population,Atyrau,,Male,,,,,0.65
2010,per 100000 population,Batys Kazakhstan,,Male,,,,,9.24
2011,per 100000 population,Batys Kazakhstan,,Male,,,,,8.49
2012,per 100000 population,Batys Kazakhstan,,Male,,,,,7.07
2013,per 100000 population,Batys Kazakhstan,,Male,,,,,6.0
2014,per 100000 population,Batys Kazakhstan,,Male,,,,,5.94
2015,per 100000 population,Batys Kazakhstan,,Male,,,,,4.25
2016,per 100000 population,Batys Kazakhstan,,Male,,,,,3.24
2017,per 100000 population,Batys Kazakhstan,,Male,,,,,2.89
2018,per 100000 population,Batys Kazakhstan,,Male,,,,,5.08
2010,per 100000 population,Zhambyl,,Male,,,,,5.92
2011,per 100000 population,Zhambyl,,Male,,,,,7.01
2012,per 100000 population,Zhambyl,,Male,,,,,8.27
2013,per 100000 population,Zhambyl,,Male,,,,,8.91
2014,per 100000 population,Zhambyl,,Male,,,,,5.79
2015,per 100000 population,Zhambyl,,Male,,,,,2.21
2016,per 100000 population,Zhambyl,,Male,,,,,2.2
2017,per 100000 population,Zhambyl,,Male,,,,,2.55
2018,per 100000 population,Zhambyl,,Male,,,,,2.36
2010,per 100000 population,Karagandy,,Male,,,,,21.3
2011,per 100000 population,Karagandy,,Male,,,,,13.3
2012,per 100000 population,Karagandy,,Male,,,,,17.4
2013,per 100000 population,Karagandy,,Male,,,,,11.0
2014,per 100000 population,Karagandy,,Male,,,,,8.16
2015,per 100000 population,Karagandy,,Male,,,,,8.42
2016,per 100000 population,Karagandy,,Male,,,,,5.49
2017,per 100000 population,Karagandy,,Male,,,,,5.65
2018,per 100000 population,Karagandy,,Male,,,,,4.74
2010,per 100000 population,Kostanay,,Male,,,,,16.3
2011,per 100000 population,Kostanay,,Male,,,,,14.7
2012,per 100000 population,Kostanay,,Male,,,,,14.7
2013,per 100000 population,Kostanay,,Male,,,,,13.2
2014,per 100000 population,Kostanay,,Male,,,,,10.6
2015,per 100000 population,Kostanay,,Male,,,,,11.0
2016,per 100000 population,Kostanay,,Male,,,,,8.39
2017,per 100000 population,Kostanay,,Male,,,,,4.33
2018,per 100000 population,Kostanay,,Male,,,,,5.06
2010,per 100000 population,Kyzylorda,,Male,,,,,2.02
2011,per 100000 population,Kyzylorda,,Male,,,,,0.57
2012,per 100000 population,Kyzylorda,,Male,,,,,0.83
2013,per 100000 population,Kyzylorda,,Male,,,,,3.28
2014,per 100000 population,Kyzylorda,,Male,,,,,2.15
2015,per 100000 population,Kyzylorda,,Male,,,,,1.58
2016,per 100000 population,Kyzylorda,,Male,,,,,1.56
2017,per 100000 population,Kyzylorda,,Male,,,,,2.82
2018,per 100000 population,Kyzylorda,,Male,,,,,0.51
2010,per 100000 population,Mangistau,,Male,,,,,1.97
2011,per 100000 population,Mangistau,,Male,,,,,2.26
2012,per 100000 population,Mangistau,,Male,,,,,1.81
2013,per 100000 population,Mangistau,,Male,,,,,1.74
2014,per 100000 population,Mangistau,,Male,,,,,1.01
2015,per 100000 population,Mangistau,,Male,,,,,0.33
2016,per 100000 population,Mangistau,,Male,,,,,1.58
2017,per 100000 population,Mangistau,,Male,,,,,3.39
2018,per 100000 population,Mangistau,,Male,,,,,2.1
2010,per 100000 population,Ontustik Kazakhstan,,Male,,,,,3.83
2011,per 100000 population,Ontustik Kazakhstan,,Male,,,,,2.18
2012,per 100000 population,Ontustik Kazakhstan,,Male,,,,,2.74
2013,per 100000 population,Ontustik Kazakhstan,,Male,,,,,4.1
2014,per 100000 population,Ontustik Kazakhstan,,Male,,,,,5.55
2015,per 100000 population,Ontustik Kazakhstan,,Male,,,,,2.93
2016,per 100000 population,Ontustik Kazakhstan,,Male,,,,,2.88
2017,per 100000 population,Ontustik Kazakhstan,,Male,,,,,2.7
2018,per 100000 population,Ontustik Kazakhstan,,Male,,,,,3.32
2010,per 100000 population,Pavlodar,,Male,,,,,22.0
2011,per 100000 population,Pavlodar,,Male,,,,,15.1
2012,per 100000 population,Pavlodar,,Male,,,,,11.9
2013,per 100000 population,Pavlodar,,Male,,,,,5.09
2014,per 100000 population,Pavlodar,,Male,,,,,6.19
2015,per 100000 population,Pavlodar,,Male,,,,,1.68
2016,per 100000 population,Pavlodar,,Male,,,,,3.07
2017,per 100000 population,Pavlodar,,Male,,,,,1.12
2018,per 100000 population,Pavlodar,,Male,,,,,3.08
2010,per 100000 population,Soltustik Kazakhstan,,Male,,,,,2.49
2011,per 100000 population,Soltustik Kazakhstan,,Male,,,,,1.07
2012,per 100000 population,Soltustik Kazakhstan,,Male,,,,,5.41
2013,per 100000 population,Soltustik Kazakhstan,,Male,,,,,5.81
2014,per 100000 population,Soltustik Kazakhstan,,Male,,,,,4.75
2015,per 100000 population,Soltustik Kazakhstan,,Male,,,,,3.68
2016,per 100000 population,Soltustik Kazakhstan,,Male,,,,,3.7
2017,per 100000 population,Soltustik Kazakhstan,,Male,,,,,2.61
2018,per 100000 population,Soltustik Kazakhstan,,Male,,,,,4.13
2018,per 100000 population,Turkistan,,Male,,,,,2.79
2010,per 100000 population,Shygys Kazakhstan,,Male,,,,,14.3
2011,per 100000 population,Shygys Kazakhstan,,Male,,,,,10.9
2012,per 100000 population,Shygys Kazakhstan,,Male,,,,,10.7
2013,per 100000 population,Shygys Kazakhstan,,Male,,,,,5.43
2014,per 100000 population,Shygys Kazakhstan,,Male,,,,,6.18
2015,per 100000 population,Shygys Kazakhstan,,Male,,,,,4.36
2016,per 100000 population,Shygys Kazakhstan,,Male,,,,,3.62
2017,per 100000 population,Shygys Kazakhstan,,Male,,,,,3.63
2018,per 100000 population,Shygys Kazakhstan,,Male,,,,,4.25
2010,per 100000 population,Nur-Sultan city,,Male,,,,,16.8
2011,per 100000 population,Nur-Sultan city,,Male,,,,,13.2
2012,per 100000 population,Nur-Sultan city,,Male,,,,,11.4
2013,per 100000 population,Nur-Sultan city,,Male,,,,,9.89
2014,per 100000 population,Nur-Sultan city,,Male,,,,,6.71
2015,per 100000 population,Nur-Sultan city,,Male,,,,,7.45
2016,per 100000 population,Nur-Sultan city,,Male,,,,,5.85
2017,per 100000 population,Nur-Sultan city,,Male,,,,,3.52
2018,per 100000 population,Nur-Sultan city,,Male,,,,,4.14
2010,per 100000 population,Almaty city,,Male,,,,,14.8
2011,per 100000 population,Almaty city,,Male,,,,,18.1
2012,per 100000 population,Almaty city,,Male,,,,,16.4
2013,per 100000 population,Almaty city,,Male,,,,,12.1
2014,per 100000 population,Almaty city,,Male,,,,,9.6
2015,per 100000 population,Almaty city,,Male,,,,,9.55
2016,per 100000 population,Almaty city,,Male,,,,,6.21
2017,per 100000 population,Almaty city,,Male,,,,,7.27
2018,per 100000 population,Almaty city,,Male,,,,,4.91
2018,per 100000 population,Shymkent city,,Male,,,,,4.45
2010,per 100000 population,,Population of urban areas,Male,,,,,13.3
2011,per 100000 population,,Population of urban areas,Male,,,,,11.3
2012,per 100000 population,,Population of urban areas,Male,,,,,11.1
2013,per 100000 population,,Population of urban areas,Male,,,,,8.74
2014,per 100000 population,,Population of urban areas,Male,,,,,7.34
2015,per 100000 population,,Population of urban areas,Male,,,,,6.06
2016,per 100000 population,,Population of urban areas,Male,,,,,4.59
2017,per 100000 population,,Population of urban areas,Male,,,,,4.56
2018,per 100000 population,,Population of urban areas,Male,,,,,4.34
2010,per 100000 population,Akmola,Population of urban areas,Male,,,,,16.9
2011,per 100000 population,Akmola,Population of urban areas,Male,,,,,16.3
2012,per 100000 population,Akmola,Population of urban areas,Male,,,,,11.8
2013,per 100000 population,Akmola,Population of urban areas,Male,,,,,8.04
2014,per 100000 population,Akmola,Population of urban areas,Male,,,,,12.9
2015,per 100000 population,Akmola,Population of urban areas,Male,,,,,12.8
2016,per 100000 population,Akmola,Population of urban areas,Male,,,,,9.74
2017,per 100000 population,Akmola,Population of urban areas,Male,,,,,9.15
2018,per 100000 population,Akmola,Population of urban areas,Male,,,,,11.58
2010,per 100000 population,Aktobe,Population of urban areas,Male,,,,,4.06
2011,per 100000 population,Aktobe,Population of urban areas,Male,,,,,3.09
2012,per 100000 population,Aktobe,Population of urban areas,Male,,,,,6.53
2013,per 100000 population,Aktobe,Population of urban areas,Male,,,,,2.57
2014,per 100000 population,Aktobe,Population of urban areas,Male,,,,,3.77
2015,per 100000 population,Aktobe,Population of urban areas,Male,,,,,3.27
2016,per 100000 population,Aktobe,Population of urban areas,Male,,,,,4.01
2017,per 100000 population,Aktobe,Population of urban areas,Male,,,,,4.7
2018,per 100000 population,Aktobe,Population of urban areas,Male,,,,,3.45
2010,per 100000 population,Almaty,Population of urban areas,Male,,,,,12.6
2011,per 100000 population,Almaty,Population of urban areas,Male,,,,,15.3
2012,per 100000 population,Almaty,Population of urban areas,Male,,,,,9.38
2013,per 100000 population,Almaty,Population of urban areas,Male,,,,,10.6
2014,per 100000 population,Almaty,Population of urban areas,Male,,,,,5.46
2015,per 100000 population,Almaty,Population of urban areas,Male,,,,,12.5
2016,per 100000 population,Almaty,Population of urban areas,Male,,,,,8.41
2017,per 100000 population,Almaty,Population of urban areas,Male,,,,,6.68
2018,per 100000 population,Almaty,Population of urban areas,Male,,,,,7.71
2010,per 100000 population,Atyrau,Population of urban areas,Male,,,,,5.02
2011,per 100000 population,Atyrau,Population of urban areas,Male,,,,,8.14
2012,per 100000 population,Atyrau,Population of urban areas,Male,,,,,3.17
2013,per 100000 population,Atyrau,Population of urban areas,Male,,,,,3.93
2014,per 100000 population,Atyrau,Population of urban areas,Male,,,,,4.66
2015,per 100000 population,Atyrau,Population of urban areas,Male,,,,,1.5
2016,per 100000 population,Atyrau,Population of urban areas,Male,,,,,3.63
2017,per 100000 population,Atyrau,Population of urban areas,Male,,,,,0.71
2018,per 100000 population,Atyrau,Population of urban areas,Male,,,,,0.0
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,10.5
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,11.0
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,7.93
2013,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,8.51
2014,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,10.5
2015,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,4.8
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,2.69
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,4.59
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,,,,,4.48
2010,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,8.07
2011,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,9.04
2012,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,9.97
2013,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,15.2
2014,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,5.29
2015,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,2.37
2016,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,0.94
2017,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,2.83
2018,per 100000 population,Zhambyl,Population of urban areas,Male,,,,,3.31
2010,per 100000 population,Karagandy,Population of urban areas,Male,,,,,25.4
2011,per 100000 population,Karagandy,Population of urban areas,Male,,,,,15.9
2012,per 100000 population,Karagandy,Population of urban areas,Male,,,,,18.8
2013,per 100000 population,Karagandy,Population of urban areas,Male,,,,,12.7
2014,per 100000 population,Karagandy,Population of urban areas,Male,,,,,9.54
2015,per 100000 population,Karagandy,Population of urban areas,Male,,,,,8.47
2016,per 100000 population,Karagandy,Population of urban areas,Male,,,,,5.68
2017,per 100000 population,Karagandy,Population of urban areas,Male,,,,,6.25
2018,per 100000 population,Karagandy,Population of urban areas,Male,,,,,5.66
2010,per 100000 population,Kostanay,Population of urban areas,Male,,,,,14.9
2011,per 100000 population,Kostanay,Population of urban areas,Male,,,,,15.3
2012,per 100000 population,Kostanay,Population of urban areas,Male,,,,,17.1
2013,per 100000 population,Kostanay,Population of urban areas,Male,,,,,15.5
2014,per 100000 population,Kostanay,Population of urban areas,Male,,,,,10.0
2015,per 100000 population,Kostanay,Population of urban areas,Male,,,,,11.3
2016,per 100000 population,Kostanay,Population of urban areas,Male,,,,,5.59
2017,per 100000 population,Kostanay,Population of urban areas,Male,,,,,3.7
2018,per 100000 population,Kostanay,Population of urban areas,Male,,,,,5.05
2010,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,1.4
2011,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,0.0
2012,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,0.67
2013,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,2.62
2014,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,2.55
2015,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,1.24
2016,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,2.43
2017,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,4.16
2018,per 100000 population,Kyzylorda,Population of urban areas,Male,,,,,1.17
2010,per 100000 population,Mangistau,Population of urban areas,Male,,,,,1.51
2011,per 100000 population,Mangistau,Population of urban areas,Male,,,,,0.74
2012,per 100000 population,Mangistau,Population of urban areas,Male,,,,,1.44
2013,per 100000 population,Mangistau,Population of urban areas,Male,,,,,2.12
2014,per 100000 population,Mangistau,Population of urban areas,Male,,,,,0.0
2015,per 100000 population,Mangistau,Population of urban areas,Male,,,,,0.0
2016,per 100000 population,Mangistau,Population of urban areas,Male,,,,,0.73
2017,per 100000 population,Mangistau,Population of urban areas,Male,,,,,3.67
2018,per 100000 population,Mangistau,Population of urban areas,Male,,,,,3.7
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,7.09
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,3.88
2012,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,4.6
2013,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,7.04
2014,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,7.84
2015,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,3.42
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,3.5
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,3.73
2018,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,,,,,3.6
2010,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,20.9
2011,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,14.0
2012,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,13.5
2013,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,6.67
2014,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,6.59
2015,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,0.82
2016,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,2.84
2017,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,1.62
2018,per 100000 population,Pavlodar,Population of urban areas,Male,,,,,4.47
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,4.64
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,0.0
2012,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,9.25
2013,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,3.68
2014,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,4.56
2015,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,1.79
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,3.54
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,0.88
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,,,,,0.87
2018,per 100000 population,Turkistan,Population of urban areas,Male,,,,,1.53
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,16.5
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,12.4
2012,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,11.0
2013,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,3.98
2014,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,6.32
2015,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,3.65
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,2.33
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,2.32
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,,,,,3.06
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,16.8
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,13.2
2012,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,11.4
2013,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,9.89
2014,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,6.71
2015,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,7.45
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,5.85
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,3.52
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Male,,,,,4.14
2010,per 100000 population,Almaty city,Population of urban areas,Male,,,,,14.8
2011,per 100000 population,Almaty city,Population of urban areas,Male,,,,,18.1
2012,per 100000 population,Almaty city,Population of urban areas,Male,,,,,16.4
2013,per 100000 population,Almaty city,Population of urban areas,Male,,,,,12.1
2014,per 100000 population,Almaty city,Population of urban areas,Male,,,,,9.6
2015,per 100000 population,Almaty city,Population of urban areas,Male,,,,,9.55
2016,per 100000 population,Almaty city,Population of urban areas,Male,,,,,6.21
2017,per 100000 population,Almaty city,Population of urban areas,Male,,,,,7.27
2018,per 100000 population,Almaty city,Population of urban areas,Male,,,,,4.91
2018,per 100000 population,Shymkent city,Population of urban areas,Male,,,,,4.45
2010,per 100000 population,,Population of rural areas,Male,,,,,7.48
2011,per 100000 population,,Population of rural areas,Male,,,,,5.82
2012,per 100000 population,,Population of rural areas,Male,,,,,6.36
2013,per 100000 population,,Population of rural areas,Male,,,,,4.74
2014,per 100000 population,,Population of rural areas,Male,,,,,5.04
2015,per 100000 population,,Population of rural areas,Male,,,,,4.26
2016,per 100000 population,,Population of rural areas,Male,,,,,4.23
2017,per 100000 population,,Population of rural areas,Male,,,,,3.47
2018,per 100000 population,,Population of rural areas,Male,,,,,3.3
2010,per 100000 population,Akmola,Population of rural areas,Male,,,,,16.5
2011,per 100000 population,Akmola,Population of rural areas,Male,,,,,14.0
2012,per 100000 population,Akmola,Population of rural areas,Male,,,,,14.0
2013,per 100000 population,Akmola,Population of rural areas,Male,,,,,10.4
2014,per 100000 population,Akmola,Population of rural areas,Male,,,,,12.4
2015,per 100000 population,Akmola,Population of rural areas,Male,,,,,9.79
2016,per 100000 population,Akmola,Population of rural areas,Male,,,,,10.4
2017,per 100000 population,Akmola,Population of rural areas,Male,,,,,7.26
2018,per 100000 population,Akmola,Population of rural areas,Male,,,,,7.72
2010,per 100000 population,Aktobe,Population of rural areas,Male,,,,,6.71
2011,per 100000 population,Aktobe,Population of rural areas,Male,,,,,3.34
2012,per 100000 population,Aktobe,Population of rural areas,Male,,,,,3.96
2013,per 100000 population,Aktobe,Population of rural areas,Male,,,,,6.51
2014,per 100000 population,Aktobe,Population of rural areas,Male,,,,,3.87
2015,per 100000 population,Aktobe,Population of rural areas,Male,,,,,1.92
2016,per 100000 population,Aktobe,Population of rural areas,Male,,,,,2.55
2017,per 100000 population,Aktobe,Population of rural areas,Male,,,,,4.47
2018,per 100000 population,Aktobe,Population of rural areas,Male,,,,,2.34
2010,per 100000 population,Almaty,Population of rural areas,Male,,,,,9.38
2011,per 100000 population,Almaty,Population of rural areas,Male,,,,,7.1
2012,per 100000 population,Almaty,Population of rural areas,Male,,,,,8.04
2013,per 100000 population,Almaty,Population of rural areas,Male,,,,,4.14
2014,per 100000 population,Almaty,Population of rural areas,Male,,,,,5.13
2015,per 100000 population,Almaty,Population of rural areas,Male,,,,,5.49
2016,per 100000 population,Almaty,Population of rural areas,Male,,,,,5.25
2017,per 100000 population,Almaty,Population of rural areas,Male,,,,,4.98
2018,per 100000 population,Almaty,Population of rural areas,Male,,,,,3.45
2010,per 100000 population,Atyrau,Population of rural areas,Male,,,,,4.34
2011,per 100000 population,Atyrau,Population of rural areas,Male,,,,,3.56
2012,per 100000 population,Atyrau,Population of rural areas,Male,,,,,5.59
2013,per 100000 population,Atyrau,Population of rural areas,Male,,,,,2.7
2014,per 100000 population,Atyrau,Population of rural areas,Male,,,,,2.61
2015,per 100000 population,Atyrau,Population of rural areas,Male,,,,,0.64
2016,per 100000 population,Atyrau,Population of rural areas,Male,,,,,1.9
2017,per 100000 population,Atyrau,Population of rural areas,Male,,,,,2.48
2018,per 100000 population,Atyrau,Population of rural areas,Male,,,,,1.32
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,8.16
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,6.3
2012,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,6.32
2013,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,3.78
2014,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,1.88
2015,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,3.74
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,3.74
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,1.26
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,,,,,5.68
2010,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,4.53
2011,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,5.73
2012,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,7.21
2013,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,4.95
2014,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,6.11
2015,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,2.12
2016,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,3.0
2017,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,2.37
2018,per 100000 population,Zhambyl,Population of rural areas,Male,,,,,1.76
2010,per 100000 population,Karagandy,Population of rural areas,Male,,,,,8.05
2011,per 100000 population,Karagandy,Population of rural areas,Male,,,,,4.72
2012,per 100000 population,Karagandy,Population of rural areas,Male,,,,,12.8
2013,per 100000 population,Karagandy,Population of rural areas,Male,,,,,5.42
2014,per 100000 population,Karagandy,Population of rural areas,Male,,,,,3.41
2015,per 100000 population,Karagandy,Population of rural areas,Male,,,,,8.23
2016,per 100000 population,Karagandy,Population of rural areas,Male,,,,,4.84
2017,per 100000 population,Karagandy,Population of rural areas,Male,,,,,3.5
2018,per 100000 population,Karagandy,Population of rural areas,Male,,,,,1.41
2010,per 100000 population,Kostanay,Population of rural areas,Male,,,,,17.7
2011,per 100000 population,Kostanay,Population of rural areas,Male,,,,,14.1
2012,per 100000 population,Kostanay,Population of rural areas,Male,,,,,12.4
2013,per 100000 population,Kostanay,Population of rural areas,Male,,,,,11.0
2014,per 100000 population,Kostanay,Population of rural areas,Male,,,,,11.1
2015,per 100000 population,Kostanay,Population of rural areas,Male,,,,,10.7
2016,per 100000 population,Kostanay,Population of rural areas,Male,,,,,11.4
