Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,,,,,,18.83
2010,100 000 халыққа,Павлодар,сельское население,,,,,,22.56
2011,100 000 халыққа,Павлодар,сельское население,,,,,,23.13
2012,100 000 халыққа,Павлодар,сельское население,,,,,,15.1
2013,100 000 халыққа,Павлодар,сельское население,,,,,,14.82
2014,100 000 халыққа,Павлодар,сельское население,,,,,,21.6
2015,100 000 халыққа,Павлодар,сельское население,,,,,,16.45
2016,100 000 халыққа,Павлодар,сельское население,,,,,,18.82
2017,100 000 халыққа,Павлодар,сельское население,,,,,,9.92
2018,100 000 халыққа,Павлодар,сельское население,,,,,,16.25
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,19.0
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,12.65
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,14.0
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,11.26
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,18.7
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,10.47
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,9.14
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,11.9
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,,,,,,12.81
2018,100 000 халыққа,Түркістан,сельское население,,,,,,18.22
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,20.96
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,16.54
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,20.83
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,19.48
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,15.97
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,19.68
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,18.54
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,13.22
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,,,,,,14.8
2010,100 000 халыққа,,,ерлер,,,,,31.46
2011,100 000 халыққа,,,ерлер,,,,,28.78
2012,100 000 халыққа,,,ерлер,,,,,29.25
2013,100 000 халыққа,,,ерлер,,,,,28.79
2014,100 000 халыққа,,,ерлер,,,,,25.28
2015,100 000 халыққа,,,ерлер,,,,,23.38
2016,100 000 халыққа,,,ерлер,,,,,23.3
2017,100 000 халыққа,,,ерлер,,,,,19.35
2018,100 000 халыққа,,,ерлер,,,,,20.02
2010,100 000 халыққа,Ақмола,,ерлер,,,,,27.98
2011,100 000 халыққа,Ақмола,,ерлер,,,,,24.34
2012,100 000 халыққа,Ақмола,,ерлер,,,,,23.76
2013,100 000 халыққа,Ақмола,,ерлер,,,,,24.53
2014,100 000 халыққа,Ақмола,,ерлер,,,,,21.1
2015,100 000 халыққа,Ақмола,,ерлер,,,,,14.54
2016,100 000 халыққа,Ақмола,,ерлер,,,,,19.58
2017,100 000 халыққа,Ақмола,,ерлер,,,,,22.14
2018,100 000 халыққа,Ақмола,,ерлер,,,,,17.02
2010,100 000 халыққа,Ақтөбе,,ерлер,,,,,22.39
2011,100 000 халыққа,Ақтөбе,,ерлер,,,,,20.2
2012,100 000 халыққа,Ақтөбе,,ерлер,,,,,27.55
2013,100 000 халыққа,Ақтөбе,,ерлер,,,,,28.95
2014,100 000 халыққа,Ақтөбе,,ерлер,,,,,20.82
2015,100 000 халыққа,Ақтөбе,,ерлер,,,,,23.73
2016,100 000 халыққа,Ақтөбе,,ерлер,,,,,16.74
2017,100 000 халыққа,Ақтөбе,,ерлер,,,,,15.29
2018,100 000 халыққа,Ақтөбе,,ерлер,,,,,18.65
2010,100 000 халыққа,Алматы,,ерлер,,,,,37.81
2011,100 000 халыққа,Алматы,,ерлер,,,,,38.67
2012,100 000 халыққа,Алматы,,ерлер,,,,,39.08
2013,100 000 халыққа,Алматы,,ерлер,,,,,42.99
2014,100 000 халыққа,Алматы,,ерлер,,,,,34.58
2015,100 000 халыққа,Алматы,,ерлер,,,,,37.07
2016,100 000 халыққа,Алматы,,ерлер,,,,,36.45
2017,100 000 халыққа,Алматы,,ерлер,,,,,28.94
2018,100 000 халыққа,Алматы,,ерлер,,,,,26.49
2010,100 000 халыққа,Атырау,,ерлер,,,,,1.94
2011,100 000 халыққа,Атырау,,ерлер,,,,,29.24
2012,100 000 халыққа,Атырау,,ерлер,,,,,28.6
2013,100 000 халыққа,Атырау,,ерлер,,,,,31.59
2014,100 000 халыққа,Атырау,,ерлер,,,,,20.57
2015,100 000 халыққа,Атырау,,ерлер,,,,,17.66
2016,100 000 халыққа,Атырау,,ерлер,,,,,15.9
2017,100 000 халыққа,Атырау,,ерлер,,,,,12.24
2018,100 000 халыққа,Атырау,,ерлер,,,,,22.65
2010,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,19.84
2011,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,25.46
2012,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,24.92
2013,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,26.35
2014,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,21.79
2015,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,21.89
2016,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,23.95
2017,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,21.49
2018,100 000 халыққа,Батыс Қазақстан,,ерлер,,,,,27.64
2010,100 000 халыққа,Жамбыл,,ерлер,,,,,46.75
2011,100 000 халыққа,Жамбыл,,ерлер,,,,,45.79
2012,100 000 халыққа,Жамбыл,,ерлер,,,,,42.51
2013,100 000 халыққа,Жамбыл,,ерлер,,,,,37.55
2014,100 000 халыққа,Жамбыл,,ерлер,,,,,27.85
2015,100 000 халыққа,Жамбыл,,ерлер,,,,,33.95
2016,100 000 халыққа,Жамбыл,,ерлер,,,,,33.84
2017,100 000 халыққа,Жамбыл,,ерлер,,,,,23.69
2018,100 000 халыққа,Жамбыл,,ерлер,,,,,26.82
2010,100 000 халыққа,Қарағанды,,ерлер,,,,,31.07
2011,100 000 халыққа,Қарағанды,,ерлер,,,,,26.1
2012,100 000 халыққа,Қарағанды,,ерлер,,,,,32.37
2013,100 000 халыққа,Қарағанды,,ерлер,,,,,29.27
2014,100 000 халыққа,Қарағанды,,ерлер,,,,,23.71
2015,100 000 халыққа,Қарағанды,,ерлер,,,,,22.8
2016,100 000 халыққа,Қарағанды,,ерлер,,,,,18.16
2017,100 000 халыққа,Қарағанды,,ерлер,,,,,17.87
2018,100 000 халыққа,Қарағанды,,ерлер,,,,,21.85
2010,100 000 халыққа,Қостанай,,ерлер,,,,,19.7
2011,100 000 халыққа,Қостанай,,ерлер,,,,,18.05
2012,100 000 халыққа,Қостанай,,ерлер,,,,,20.46
2013,100 000 халыққа,Қостанай,,ерлер,,,,,23.57
2014,100 000 халыққа,Қостанай,,ерлер,,,,,27.14
2015,100 000 халыққа,Қостанай,,ерлер,,,,,23.01
2016,100 000 халыққа,Қостанай,,ерлер,,,,,13.9
2017,100 000 халыққа,Қостанай,,ерлер,,,,,16.11
2018,100 000 халыққа,Қостанай,,ерлер,,,,,14.46
2010,100 000 халыққа,Қызылорда,,ерлер,,,,,29.76
2011,100 000 халыққа,Қызылорда,,ерлер,,,,,26.94
2012,100 000 халыққа,Қызылорда,,ерлер,,,,,30.6
2013,100 000 халыққа,Қызылорда,,ерлер,,,,,24.57
2014,100 000 халыққа,Қызылорда,,ерлер,,,,,18.24
2015,100 000 халыққа,Қызылорда,,ерлер,,,,,20.04
2016,100 000 халыққа,Қызылорда,,ерлер,,,,,27.29
2017,100 000 халыққа,Қызылорда,,ерлер,,,,,17.2
2018,100 000 халыққа,Қызылорда,,ерлер,,,,,18.46
2010,100 000 халыққа,Маңғыстау,,ерлер,,,,,36.55
2011,100 000 халыққа,Маңғыстау,,ерлер,,,,,22.61
2012,100 000 халыққа,Маңғыстау,,ерлер,,,,,23.16
2013,100 000 халыққа,Маңғыстау,,ерлер,,,,,26.5
2014,100 000 халыққа,Маңғыстау,,ерлер,,,,,27.3
2015,100 000 халыққа,Маңғыстау,,ерлер,,,,,20.53
2016,100 000 халыққа,Маңғыстау,,ерлер,,,,,24.05
2017,100 000 халыққа,Маңғыстау,,ерлер,,,,,15.1
2018,100 000 халыққа,Маңғыстау,,ерлер,,,,,11.7
2010,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,50.05
2011,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,39.96
2012,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,33.58
2013,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,35.39
2014,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,32.69
2015,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,27.32
2016,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,29.39
2017,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,,,,,26.37
2010,100 000 халыққа,Павлодар,,ерлер,,,,,22.25
2011,100 000 халыққа,Павлодар,,ерлер,,,,,26.76
2012,100 000 халыққа,Павлодар,,ерлер,,,,,24.42
2013,100 000 халыққа,Павлодар,,ерлер,,,,,18.09
2014,100 000 халыққа,Павлодар,,ерлер,,,,,23.9
2015,100 000 халыққа,Павлодар,,ерлер,,,,,18.2
2016,100 000 халыққа,Павлодар,,ерлер,,,,,21.24
2017,100 000 халыққа,Павлодар,,ерлер,,,,,11.75
2018,100 000 халыққа,Павлодар,,ерлер,,,,,16.81
2010,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,26.65
2011,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,16.83
2012,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,19.85
2013,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,17.44
2014,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,23.41
2015,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,17.27
2016,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,15.91
2017,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,15.68
2018,100 000 халыққа,Солтүстік Қазақстан,,ерлер,,,,,14.66
2018,100 000 халыққа,Түркістан,,ерлер,,,,,28.02
2010,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,29.37
2011,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,24.41
2012,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,28.51
2013,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,24.13
2014,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,20.49
2015,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,21.67
2016,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,23.66
2017,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,16.04
2018,100 000 халыққа,Шығыс Қазақстан,,ерлер,,,,,17.46
2010,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,20.13
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,15.47
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,15.78
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,17.95
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,14.66
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,12.5
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,12.59
2017,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,12.02
2018,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,,,,,12.23
2010,100 000 халыққа,Алматы қаласы,,ерлер,,,,,20.39
2011,100 000 халыққа,Алматы қаласы,,ерлер,,,,,18.81
2012,100 000 халыққа,Алматы қаласы,,ерлер,,,,,21.31
2013,100 000 халыққа,Алматы қаласы,,ерлер,,,,,17.66
2014,100 000 халыққа,Алматы қаласы,,ерлер,,,,,19.38
2015,100 000 халыққа,Алматы қаласы,,ерлер,,,,,13.86
2016,100 000 халыққа,Алматы қаласы,,ерлер,,,,,12.66
2017,100 000 халыққа,Алматы қаласы,,ерлер,,,,,12.08
2018,100 000 халыққа,Алматы қаласы,,ерлер,,,,,13.29
2018,100 000 халыққа,Шымкент қаласы,,ерлер,,,,,16.75
2010,100 000 халыққа,,городское население,ерлер,,,,,27.39
2011,100 000 халыққа,,городское население,ерлер,,,,,25.11
2012,100 000 халыққа,,городское население,ерлер,,,,,25.41
2013,100 000 халыққа,,городское население,ерлер,,,,,25.02
2014,100 000 халыққа,,городское население,ерлер,,,,,22.42
2015,100 000 халыққа,,городское население,ерлер,,,,,19.77
2016,100 000 халыққа,,городское население,ерлер,,,,,18.54
2017,100 000 халыққа,,городское население,ерлер,,,,,16.47
2018,100 000 халыққа,,городское население,ерлер,,,,,17.73
2010,100 000 халыққа,Ақмола,городское население,ерлер,,,,,26.91
2011,100 000 халыққа,Ақмола,городское население,ерлер,,,,,20.63
2012,100 000 халыққа,Ақмола,городское население,ерлер,,,,,22.42
2013,100 000 халыққа,Ақмола,городское население,ерлер,,,,,24.74
2014,100 000 халыққа,Ақмола,городское население,ерлер,,,,,18.47
2015,100 000 халыққа,Ақмола,городское население,ерлер,,,,,12.22
2016,100 000 халыққа,Ақмола,городское население,ерлер,,,,,15.22
2017,100 000 халыққа,Ақмола,городское население,ерлер,,,,,26.84
2018,100 000 халыққа,Ақмола,городское население,ерлер,,,,,16.45
2010,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,19.84
2011,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,16.79
2012,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,24.38
2013,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,24.85
2014,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,22.63
2015,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,23.33
2016,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,15.63
2017,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,12.92
2018,100 000 халыққа,Ақтөбе,городское население,ерлер,,,,,16.91
2010,100 000 халыққа,Алматы,городское население,ерлер,,,,,38.76
2011,100 000 халыққа,Алматы,городское население,ерлер,,,,,38.62
2012,100 000 халыққа,Алматы,городское население,ерлер,,,,,42.69
2013,100 000 халыққа,Алматы,городское население,ерлер,,,,,49.44
2014,100 000 халыққа,Алматы,городское население,ерлер,,,,,37.12
2015,100 000 халыққа,Алматы,городское население,ерлер,,,,,40.74
2016,100 000 халыққа,Алматы,городское население,ерлер,,,,,38.97
2017,100 000 халыққа,Алматы,городское население,ерлер,,,,,27.16
2018,100 000 халыққа,Алматы,городское население,ерлер,,,,,30.37
2010,100 000 халыққа,Атырау,городское население,ерлер,,,,,2.51
2011,100 000 халыққа,Атырау,городское население,ерлер,,,,,30.12
2012,100 000 халыққа,Атырау,городское население,ерлер,,,,,35.66
2013,100 000 халыққа,Атырау,городское население,ерлер,,,,,32.21
2014,100 000 халыққа,Атырау,городское население,ерлер,,,,,18.63
2015,100 000 халыққа,Атырау,городское население,ерлер,,,,,12.0
2016,100 000 халыққа,Атырау,городское население,ерлер,,,,,12.34
2017,100 000 халыққа,Атырау,городское население,ерлер,,,,,9.91
2018,100 000 халыққа,Атырау,городское население,ерлер,,,,,24.69
2010,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,18.8
2011,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,32.37
2012,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,30.27
2013,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,29.06
2014,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,24.4
2015,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,19.89
2016,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,22.89
2017,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,22.29
2018,100 000 халыққа,Батыс Қазақстан,городское население,ерлер,,,,,30.69
2010,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,42.89
2011,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,46.71
2012,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,38.87
2013,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,31.84
2014,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,26.46
2015,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,29.35
2016,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,29.12
2017,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,18.88
2018,100 000 халыққа,Жамбыл,городское население,ерлер,,,,,23.15
2010,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,30.31
2011,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,25.83
2012,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,27.3
2013,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,26.3
2014,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,23.86
2015,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,22.45
2016,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,16.25
2017,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,15.43
2018,100 000 халыққа,Қарағанды,городское население,ерлер,,,,,19.92
2010,100 000 халыққа,Қостанай,городское население,ерлер,,,,,16.35
2011,100 000 халыққа,Қостанай,городское население,ерлер,,,,,15.26
2012,100 000 халыққа,Қостанай,городское население,ерлер,,,,,13.65
2013,100 000 халыққа,Қостанай,городское население,ерлер,,,,,28.5
2014,100 000 халыққа,Қостанай,городское население,ерлер,,,,,18.64
2015,100 000 халыққа,Қостанай,городское население,ерлер,,,,,17.89
2016,100 000 халыққа,Қостанай,городское население,ерлер,,,,,11.65
2017,100 000 халыққа,Қостанай,городское население,ерлер,,,,,16.2
2018,100 000 халыққа,Қостанай,городское население,ерлер,,,,,16.07
2010,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,27.38
2011,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,19.24
2012,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,29.49
2013,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,20.93
2014,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,15.95
2015,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,20.49
2016,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,18.8
2017,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,17.85
2018,100 000 халыққа,Қызылорда,городское население,ерлер,,,,,19.29
2010,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,36.27
2011,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,28.01
2012,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,22.35
2013,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,24.03
2014,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,20.93
2015,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,20.7
2016,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,16.14
2017,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,16.16
2018,100 000 халыққа,Маңғыстау,городское население,ерлер,,,,,12.57
2010,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,50.06
2011,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,38.85
2012,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,29.01
2013,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,32.48
2014,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,35.1
2015,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,25.25
2016,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,26.91
2017,100 000 халыққа,Оңтүстік Қазақстан,городское население,ерлер,,,,,25.0
2010,100 000 халыққа,Павлодар,городское население,ерлер,,,,,17.9
2011,100 000 халыққа,Павлодар,городское население,ерлер,,,,,20.76
2012,100 000 халыққа,Павлодар,городское население,ерлер,,,,,24.42
2013,100 000 халыққа,Павлодар,городское население,ерлер,,,,,15.42
2014,100 000 халыққа,Павлодар,городское население,ерлер,,,,,18.53
2015,100 000 халыққа,Павлодар,городское население,ерлер,,,,,15.91
2016,100 000 халыққа,Павлодар,городское население,ерлер,,,,,17.04
2017,100 000 халыққа,Павлодар,городское население,ерлер,,,,,10.55
2018,100 000 халыққа,Павлодар,городское население,ерлер,,,,,13.83
2010,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,19.47
2011,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,11.12
2012,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,16.66
2013,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,19.32
2014,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,15.51
2015,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,17.04
2016,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,14.16
2017,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,11.45
2018,100 000 халыққа,Солтүстік Қазақстан,городское население,ерлер,,,,,10.47
2018,100 000 халыққа,Түркістан,городское население,ерлер,,,,,33.7
2010,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,25.12
2011,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,23.12
2012,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,23.53
2013,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,20.17
2014,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,16.32
2015,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,16.96
2016,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,19.68
2017,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,13.89
2018,100 000 халыққа,Шығыс Қазақстан,городское население,ерлер,,,,,14.3
2010,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,20.13
2011,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,15.47
2012,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,15.78
2013,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,17.95
2014,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,14.66
2015,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,12.5
2016,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,12.59
2017,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,12.02
2018,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,ерлер,,,,,12.23
2010,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,20.39
2011,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,18.81
2012,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,21.31
2013,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,17.66
2014,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,19.38
2015,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,13.86
2016,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,12.66
2017,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,12.08
2018,100 000 халыққа,Алматы қаласы,городское население,ерлер,,,,,13.29
2018,100 000 халыққа,Шымкент қаласы,городское население,ерлер,,,,,16.75
2010,100 000 халыққа,,сельское население,ерлер,,,,,36.05
2011,100 000 халыққа,,сельское население,ерлер,,,,,32.95
2012,100 000 халыққа,,сельское население,ерлер,,,,,33.61
2013,100 000 халыққа,,сельское население,ерлер,,,,,33.09
2014,100 000 халыққа,,сельское население,ерлер,,,,,28.67
2015,100 000 халыққа,,сельское население,ерлер,,,,,27.81
2016,100 000 халыққа,,сельское население,ерлер,,,,,29.25
2017,100 000 халыққа,,сельское население,ерлер,,,,,22.97
2018,100 000 халыққа,,сельское население,ерлер,,,,,22.99
2010,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,28.86
2011,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,27.41
2012,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,24.87
2013,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,24.36
2014,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,23.31
2015,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,16.49
2016,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,23.29
2017,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,18.15
2018,100 000 халыққа,Ақмола,сельское население,ерлер,,,,,17.5
2010,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,26.17
2011,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,25.35
2012,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,32.37
2013,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,35.18
2014,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,18.04
2015,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,24.34
2016,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,18.5
2017,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,19.14
2018,100 000 халыққа,Ақтөбе,сельское население,ерлер,,,,,22.59
2010,100 000 халыққа,Алматы,сельское население,ерлер,,,,,37.53
2011,100 000 халыққа,Алматы,сельское население,ерлер,,,,,38.69
2012,100 000 халыққа,Алматы,сельское население,ерлер,,,,,38.03
2013,100 000 халыққа,Алматы,сельское население,ерлер,,,,,41.13
2014,100 000 халыққа,Алматы,сельское население,ерлер,,,,,33.78
2015,100 000 халыққа,Алматы,сельское население,ерлер,,,,,35.95
2016,100 000 халыққа,Алматы,сельское население,ерлер,,,,,35.68
2017,100 000 халыққа,Алматы,сельское население,ерлер,,,,,29.47
2018,100 000 халыққа,Алматы,сельское население,ерлер,,,,,25.4
2010,100 000 халыққа,Атырау,сельское население,ерлер,,,,,1.45
2011,100 000 халыққа,Атырау,сельское население,ерлер,,,,,28.46
2012,100 000 халыққа,Атырау,сельское население,ерлер,,,,,22.38
2013,100 000 халыққа,Атырау,сельское население,ерлер,,,,,31.05
2014,100 000 халыққа,Атырау,сельское население,ерлер,,,,,22.19
2015,100 000 халыққа,Атырау,сельское население,ерлер,,,,,22.51
2016,100 000 халыққа,Атырау,сельское население,ерлер,,,,,19.01
2017,100 000 халыққа,Атырау,сельское население,ерлер,,,,,14.28
2018,100 000 халыққа,Атырау,сельское население,ерлер,,,,,20.51
2010,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,20.71
2011,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,19.54
2012,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,20.23
2013,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,23.95
2014,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,19.44
2015,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,23.7
2016,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,24.92
